id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
215020,Malacocincla,sepiaria,,Horsfield's Babbler,Marc Anderson,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,1300,song,//www.xeno-canto.org/215020,//www.xeno-canto.org/215020/download,XC215020-horsfieldsbabler-chorus2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC215020-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC215020-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC215020-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC215020-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:56,09:00,2015-02-11,2015-02-28,[''],Dawn song,no,unknown
214975,Malacocincla,sepiaria,,Horsfield's Babbler,Marc Anderson,Indonesia,"Gunung Halimun NP, West Java",-6.7461,106.5182,1300,song,//www.xeno-canto.org/214975,//www.xeno-canto.org/214975/download,XC214975-horsflieds-babbler-dawn-chorus1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC214975-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC214975-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC214975-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC214975-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:26,06:00,2015-02-18,2015-02-28,[''],Several birds singing at dawn,no,unknown
214488,Malacocincla,sepiaria,tardinata,Horsfield's Babbler,Frank Lambert,Malaysia,"Johor, Panti Forest Reserve, Bunker Trail, cKm5",1.8636,103.8864,50,song,//www.xeno-canto.org/214488,//www.xeno-canto.org/214488/download,"XC214488-Malacocincla_sepiaria_tardinata-FL response Panti Forest, Johor 8Dec12 8.37am LS113178a.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214488-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214488-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214488-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214488-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:50,08:37,2012-12-08,2015-02-23,[''],"Same bird as XC214480, XC214481, XC214486, XC214487.",yes,yes
214487,Malacocincla,sepiaria,tardinata,Horsfield's Babbler,Frank Lambert,Malaysia,"Johor, Panti Forest Reserve, Bunker Trail, cKm5",1.8636,103.8864,50,song,//www.xeno-canto.org/214487,//www.xeno-canto.org/214487/download,"XC214487-Malacocincla_sepiaria_tardinata-FL response Panti Forest, Johor 8Dec12 8.35am LS113177a.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214487-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214487-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214487-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214487-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:15,08:33,2012-12-08,2015-02-23,[''],"Same bird as XC214480, XC214481, XC214486",yes,yes
214486,Malacocincla,sepiaria,tardinata,Horsfield's Babbler,Frank Lambert,Malaysia,"Johor, Panti Forest Reserve, Bunker Trail, cKm5",1.8636,103.8864,50,song,//www.xeno-canto.org/214486,//www.xeno-canto.org/214486/download,"XC214486-Malacocincla_sepiaria_tardinata-FL response Panti Forest, Johor 8Dec12 8.33am LS113175+76a.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214486-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214486-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214486-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214486-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:53,08:33,2012-12-08,2015-02-23,[''],[Two cuts joined],yes,yes
214481,Malacocincla,sepiaria,tardinata,Horsfield's Babbler,Frank Lambert,Malaysia,"Johor, Panti Forest Reserve, Bunker Trail, cKm5",1.8636,103.8864,50,song,//www.xeno-canto.org/214481,//www.xeno-canto.org/214481/download,"XC214481-Malacocincla_sepiaria_tardinata-FL song Panti Forest, Johor 8Dec12 8.31am LS113173+74a.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214481-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214481-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214481-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214481-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:25,08:31,2012-12-08,2015-02-23,[''],Same bird as XC214480,no,no
214480,Malacocincla,sepiaria,tardinata,Horsfield's Babbler,Frank Lambert,Malaysia,"Johor, Panti Forest Reserve, Bunker Trail, cKm5",1.8636,103.8864,50,song,//www.xeno-canto.org/214480,//www.xeno-canto.org/214480/download,"XC214480-Malacocincla_sepiaria_tardinata-FL song Panti Forest, Johor 8Dec12 8.30am LS113172a.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214480-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214480-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214480-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC214480-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:55,08:30,2012-12-08,2015-02-23,[''],,no,no
204061,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Nelson,Indonesia,"Carita, West Java ",-6.2781,105.8537,240,song,//www.xeno-canto.org/204061,//www.xeno-canto.org/204061/download,XC204061-Horsfield's BabblerCR32014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204061-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204061-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204061-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204061-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:24,09:00,2014-09-26,2014-11-27,[''],,yes,no
204060,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Nelson,Indonesia,"Carita, West Java ",-6.2781,105.8537,240,song,//www.xeno-canto.org/204060,//www.xeno-canto.org/204060/download,XC204060-Horsfield's BabblerCR22014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204060-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204060-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204060-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC204060-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:34,09:00,2014-09-26,2014-11-27,[''],,yes,no
90931,Malacocincla,sepiaria,,Horsfield's Babbler,Fabian Ducry & David Marques,Indonesia,"Danau Ranau, Bukit Barisan Selatan NP, Lampung, Sumatra",-4.9667,103.8501,1600,song,//www.xeno-canto.org/90931,//www.xeno-canto.org/90931/download,20090910_DanauRanau_AbbottsBabbler_song2.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90931-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90931-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90931-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90931-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:15,?,2009-09-10,2011-12-04,[''],,unknown,unknown
90930,Malacocincla,sepiaria,,Horsfield's Babbler,Fabian Ducry & David Marques,Indonesia,"Danau Ranau, Bukit Barisan Selatan NP, Lampung, Sumatra",-4.9667,103.8501,1600,song,//www.xeno-canto.org/90930,//www.xeno-canto.org/90930/download,20090910_DanauRanau_AbbottsBabbler_song1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90930-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90930-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90930-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90930-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:16,?,2009-09-10,2011-12-04,[''],,unknown,unknown
90727,Malacocincla,sepiaria,,Horsfield's Babbler,Fabian Ducry & David Marques,Indonesia,"Carita, West Java ",-6.2781,105.8537,150,song,//www.xeno-canto.org/90727,//www.xeno-canto.org/90727/download,20090824_Carita_HorsfieldsBabbler_song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90727-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90727-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90727-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90727-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:38,?,2009-08-24,2011-12-03,['Pellorneum capistratum'],,unknown,unknown
90720,Malacocincla,sepiaria,,Horsfield's Babbler,Fabian Ducry & David Marques,Indonesia,"Gede Pangrango National Park, West Java Province, Java",-6.751479,106.98978999999999,1900,song,//www.xeno-canto.org/90720,//www.xeno-canto.org/90720/download,20090822_GedePangrango_AbbottsBabbler_song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90720-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90720-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90720-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/VLLMNTIBZB/ffts/XC90720-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:27,05:22,2009-08-22,2011-12-03,[''],,unknown,unknown
39495,Malacocincla,sepiaria,sepiaria,Horsfield's Babbler,Brian Cox,Indonesia,"Carita, Java ",,,100,song,//www.xeno-canto.org/39495,//www.xeno-canto.org/39495/download,horsfields babbler carita.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC39495-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC39495-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC39495-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC39495-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:22,10.00,2009-07-20,2009-10-10,[''],,unknown,unknown
36893,Malacocincla,sepiaria,,Horsfield's Babbler,Swiss Winnasis,Indonesia,"Baluran National Park, Java  ",-7.8317,114.4139,3,song,//www.xeno-canto.org/36893,//www.xeno-canto.org/36893/download,Malacocinla sepiarium.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/KAPYIYHJFY/ffts/XC36893-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/KAPYIYHJFY/ffts/XC36893-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/KAPYIYHJFY/ffts/XC36893-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/KAPYIYHJFY/ffts/XC36893-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:17,07.00-08.00 AM,2009-06-00,2009-07-14,"['Cyornis banyumas', 'Cyornis banyumas']",,unknown,unknown
34476,Malacocincla,sepiaria,harterti,Horsfield's Babbler,Tjalle Boorsma,Indonesia,"Sungai Wain Protection Forest, East Kalimantan, Borneo",-1.1167,116.8167,50,Song,//www.xeno-canto.org/34476,//www.xeno-canto.org/34476/download,078. Horsfields Babbler (Song).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/XC34476-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/XC34476-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/XC34476-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YXENFOVUZX/ffts/XC34476-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:22,??:??,2007-03-00,2009-05-24,[''],,unknown,unknown
33147,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Catsis,Malaysia,"Taman Negara, Pahang ",4.3864,102.4017,250,song ,//www.xeno-canto.org/33147,//www.xeno-canto.org/33147/download,Horsfields Babbler.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/ffts/XC33147-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/ffts/XC33147-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/ffts/XC33147-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZLOFZBWWBW/ffts/XC33147-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:28,?,2009-04-07,2009-04-19,['Surniculus lugubris'],,unknown,unknown
19289,Malacocincla,sepiaria,,Horsfield's Babbler,Craig Robson,Malaysia,"Taman Negara, Pahang",4.3864,102.4017,?,song,//www.xeno-canto.org/19289,//www.xeno-canto.org/19289/download,HorsfieldsBabblerRobson.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19289-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19289-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19289-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19289-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:33,?:?,0000-00-00,2008-11-20,['Psilopogon chrysopogon'],,unknown,unknown
19098,Malacocincla,sepiaria,,Horsfield's Babbler,David Edwards,Malaysia,"Danum Valley, Sabah, Borneo",4.9767,117.7417,240,song,//www.xeno-canto.org/19098,//www.xeno-canto.org/19098/download,MoustachedBabblerEdwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19098-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19098-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19098-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19098-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:48,?:?,2006-04-00,2008-11-20,[''],,unknown,unknown
19069,Malacocincla,sepiaria,,Horsfield's Babbler,David Edwards,Malaysia,"Danum Valley, Sabah, Borneo",4.9767,117.7417,240,song,//www.xeno-canto.org/19069,//www.xeno-canto.org/19069/download,HorsefieldsBabblerEdwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19069-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19069-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19069-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC19069-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:54,7:00,2006-04-00,2008-11-20,[''],,unknown,unknown
670754,Malacocincla,sepiaria,tardinata,Horsfield's Babbler,Ding Li Yong,Malaysia,Endau Rompin National Park,2.4109,103.2634,80,subsong,//www.xeno-canto.org/670754,//www.xeno-canto.org/670754/download,XC670754-Horsfield's Babbler_Endau_DLY.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC670754-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC670754-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC670754-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC670754-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:31,09:30,2018-06-23,2021-08-27,[''],,yes,no
665339,Malacocincla,sepiaria,,Horsfield's Babbler,Okamoto Keita Sin,Brunei,"Ulu Temburong, Temburong",4.5469,115.1579,,Song,//www.xeno-canto.org/665339,//www.xeno-canto.org/665339/download,"XC665339-Babbler, Horsfield's_2021-06-303_0833_BR_UluTemburong.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC665339-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC665339-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC665339-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC665339-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:37,08:33,2021-06-30,2021-07-28,[''],Acknowledgements: I took this sound recording during a fieldwork as a member of the Avian Evolution Lab from the National University of Singapore. Also thanks to Laura and Ulmar for coordinating the fieldwork.,no,no
530073,Malacocincla,sepiaria,,Horsfield's Babbler,Matt Slaymaker,Indonesia,"nr. Lesan Protection Forest, Kabupaten Berau, Kalimantan Timur",1.6025,117.1795,90,song,//www.xeno-canto.org/530073,//www.xeno-canto.org/530073/download,XC530073-Horsfields Babbler_20.06.2019_TD_Matt Slaymaker.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530073-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530073-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530073-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MZVKQWWXBQ/ffts/XC530073-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:21,06:30,2019-06-20,2020-02-25,[''],,no,no
478779,Malacocincla,sepiaria,,Horsfield's Babbler,Alison Styring (Bornean Bird Conservation),Malaysia,"Tatau, Bahagian Bintulu, Sarawak",2.7212,113.0531,30,song,//www.xeno-canto.org/478779,//www.xeno-canto.org/478779/download,XC478779-Malacocincla_sepiaria_20170613_BktSarang.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC478779-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC478779-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC478779-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC478779-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:29,06:00,2017-06-13,2019-06-05,['Psilopogon mystacophanos'],"This is a clip from a dawn chorus recording from Bukit Sarang Conservation Area, Sarawak on June 13 2017. This is from a Wildlife Acoustics SM2+ recorder that we deployed at the sight, so no visual observations were made. The actual recording began at 0556 and the first occurrence of the unidentified sound happened about 30 minutes into the 1 hour long recording.",no,no
474578,Malacocincla,sepiaria,,Horsfield's Babbler,Matthew L. Brady,Indonesia,"Talamau, Kabupaten Pasaman Barat, Sumatera Barat",0.0908,99.9593,1600,song,//www.xeno-canto.org/474578,//www.xeno-canto.org/474578/download,XC474578-MLB_180317_Turdinus_sepiarius_ID_SU_Talakmau_Camp1.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/SWDUSZIBPR/ffts/XC474578-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/SWDUSZIBPR/ffts/XC474578-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/SWDUSZIBPR/ffts/XC474578-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/SWDUSZIBPR/ffts/XC474578-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:10,09:00,2018-03-17,2019-05-15,[''],See <https://ebird.org/view/checklist/S44210097> for further details.,no,no
409399,Malacocincla,sepiaria,barussana,Horsfield's Babbler,Frank Lambert,Indonesia,"Tapan Road, West Sumatra, Sumatra",-2.0498,101.3073,1000,song,//www.xeno-canto.org/409399,//www.xeno-canto.org/409399/download,XC409399-Malacocincla_sepiaria_barussana-FL X song TapanRd 6.24am 10Jul16 LS110599a.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409399-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409399-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409399-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409399-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:51,06:24,2016-07-10,2018-04-06,[''],,no,no
409166,Malacocincla,sepiaria,sepiaria,Horsfield's Babbler,Frank Lambert,Indonesia,"Gunung Halimun-Salak National Park, West Java",-6.7182,106.4901,1600,song,//www.xeno-canto.org/409166,//www.xeno-canto.org/409166/download,XC409166-Malacocincla_sepiaria_nom-FL X song-FL Halimun Java 19Jul16 6.50am LS110698b.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409166-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409166-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409166-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC409166-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:37,06:50,2016-07-19,2018-04-04,[''],,no,no
388222,Malacocincla,sepiaria,ss sepiaria,Horsfield's Babbler,brendan sloan,Indonesia,Meru Betiri National Park Java,,,5masl,song,//www.xeno-canto.org/388222,//www.xeno-canto.org/388222/download,XC388222-R91 Horsfields babbler.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC388222-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC388222-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC388222-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC388222-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:28,06:00,2017-09-08,2017-10-02,[''],,no,no
376483,Malacocincla,sepiaria,,Horsfield's Babbler,Karyadi Baskoro,Indonesia,"Kecamatan Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.6896,110.3447,260,song,//www.xeno-canto.org/376483,//www.xeno-canto.org/376483/download,XC376483-Pelanduk-Semak_Yogya_170519_02.MP3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC376483-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC376483-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC376483-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DAATLWXVNP/ffts/XC376483-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:50,06:00,2017-05-19,2017-06-21,[''],,yes,no
359632,Malacocincla,sepiaria,,Horsfield's Babbler,Peter Boesman,Malaysia,"Kawag Danum, Sabah, Borneo",5.051262,117.97768700000002,?,song,//www.xeno-canto.org/359632,//www.xeno-canto.org/359632/download,XC359632-LS104449 Lesser Green Leafbird Q song B.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC359632-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC359632-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC359632-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC359632-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:44,06:00,2017-02-15,2017-03-18,[''],ID certainty 90%.,unknown,unknown
308171,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Nelson,Malaysia,"Borneo Rainforest Lodge, Danum Valley, Sabah, Borneo",5.0224,117.7464,170,"call, song",//www.xeno-canto.org/308171,//www.xeno-canto.org/308171/download,XC308171-Horsfield's Babbler1DN1115.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308171-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308171-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308171-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC308171-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:32,07:30,2015-11-09,2016-03-23,[''],,yes,no
294282,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Nelson,Malaysia,"Borneo Rainforest Lodge, Danum Valley, Sabah, Borneo",5.0224,117.7464,170,"call, song",//www.xeno-canto.org/294282,//www.xeno-canto.org/294282/download,XC294282-Horsfield's Babbler1DN1115.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC294282-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC294282-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC294282-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC294282-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:32,08:00,2015-11-13,2015-12-09,[''],,yes,no
292729,Malacocincla,sepiaria,,Horsfield's Babbler,Mike Nelson,Malaysia,"Gomantong Caves, Kinabatangan, Sabah, Borneo",5.5304,118.0752,30,"call, song",//www.xeno-canto.org/292729,//www.xeno-canto.org/292729/download,XC292729-Horsfield's BabblerGT1815.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC292729-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC292729-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC292729-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC292729-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:06,15:30,2015-08-28,2015-11-30,[''],img:https://www.flickr.com/photos/madbirder/20968705799/in/album-72157657658781696/,yes,no
